ID_Customer|Cod_Prod|Cod_Fecha|Socio_Demo_01|Socio_Demo_02|Socio_Demo_03|Socio_Demo_04|Socio_Demo_05
A0000326|0301|1976-01|5|5|1|1|0
A0000327|0601|2009-02|4|5|5|1|0
A0000327|0201|2013-09|4|5|5|1|0
A0000327|9993|2011-04|4|5|5|1|0
A0000327|9991|2011-04|4|5|5|1|0
A0000327|2302|2001-05|4|5|5|1|0
A0000328|0601|1996-04|4|5|3|1|3
A0000328|2205|2001-05|4|5|3|1|3
A0000328|2302|2014-02|4|5|3|1|3
A0000328|2401|1998-11|4|5|3|1|3
A0000328|2602|2014-02|4|5|3|1|3
A0000328|9991|2012-02|4|5|3|1|3
A0000328|9992|2015-02|4|5|3|1|3
A0000328|9993|2012-02|4|5|3|1|3
A0000328|0201|2001-12|4|5|3|1|3
A0000328|0301|2006-03|4|5|3|1|3
A0000329|0201|2010-11|4|5|5|1|0
A0000329|0301|2013-07|4|5|5|1|0
A0000329|0601|1973-01|4|5|5|1|0
A0000329|9993|2011-04|4|5|5|1|0
A0000329|9991|2011-04|4|5|5|1|0
A0000329|2503|2006-01|4|5|5|1|0
A0000329|2501|2006-01|4|5|5|1|0
A0000329|2302|2002-03|4|5|5|1|0
A0000329|2301|2016-05|4|5|5|1|0
A0000329|0704|2014-01|4|5|5|1|0
A0000330|0601|1982-06|3|5|3|2|0
A0000330|0704|2008-02|3|5|3|2|0
A0000330|1011|2014-02|3|5|3|2|0
A0000330|2201|2016-05|3|5|3|2|0
A0000330|2601|2014-01|3|5|3|2|0
A0000330|2702|2015-08|3|5|3|2|0
A0000330|2704|2013-12|3|5|3|2|0
A0000330|2701|2014-07|3|5|3|2|0
A0000330|0301|2014-02|3|5|3|2|0
A0000330|0201|2015-01|3|5|3|2|0
A0000331|2102|2011-11|4|5|2|1|0
A0000331|9991|2011-11|4|5|2|1|0
A0000331|9993|2011-11|4|5|2|1|0
A0000331|0201|2012-08|4|5|2|1|0
A0000331|0301|2004-05|4|5|2|1|0
A0000331|0601|1986-05|4|5|2|1|0
A0000332|2501|2004-09|3|5|3|1|0
A0000332|2503|2004-09|3|5|3|1|0
A0000332|0301|2002-06|3|5|3|1|0
A0000332|2704|2007-09|3|5|3|1|0
A0000332|2705|2009-11|3|5|3|1|0
A0000332|0601|1992-05|3|5|3|1|0
A0000332|2601|2007-09|3|5|3|1|0
A0000332|0704|2016-08|3|5|3|1|0
A0000332|1011|2011-09|3|5|3|1|0
A0000332|1012|1998-10|3|5|3|1|0
A0000332|2205|2015-01|3|5|3|1|0
A0000332|2301|2016-05|3|5|3|1|0
A0000332|0201|2002-10|3|5|3|1|0
A0000332|2302|2004-07|3|5|3|1|0
A0000333|0301|1974-01|5|5|2|1|0
A0000333|0601|1978-01|5|5|2|1|0
A0000333|0801|1999-07|5|5|2|1|0
A0000334|9992|2015-02|3|5|2|1|3
A0000334|0301|1997-05|3|5|2|1|3
A0000334|0601|1992-01|3|5|2|1|3
A0000334|2601|2016-01|3|5|2|1|3
A0000334|2704|2009-08|3|5|2|1|3
A0000335|0601|2010-09|3|5|1|1|0
A0000335|0301|1997-06|3|5|1|1|0
A0000336|0601|1986-06|5|5|2|1|0
A0000336|0301|2015-04|5|5|2|1|0
A0000337|2302|2013-09|3|5|2|1|0
A0000337|0601|1983-03|3|5|2|1|0
A0000337|0201|2014-06|3|5|2|1|0
A0000338|0601|1997-12|3|5|2|1|0
A0000338|0201|2014-04|3|5|2|1|0
A0000338|0301|2012-01|3|5|2|1|0
A0000339|0601|2006-10|5|5|2|1|0
A0000339|1013|2004-10|5|5|2|1|0
A0000340|0601|1977-01|4|5|5|1|3
A0000340|1013|2004-08|4|5|5|1|3
A0000340|9991|2011-10|4|5|5|1|3
A0000340|9992|2015-02|4|5|5|1|3
A0000340|9993|2011-10|4|5|5|1|3
A0000341|0301|2013-09|4|5|3|1|0
A0000341|0601|1977-01|4|5|3|1|0
A0000341|0704|2012-03|4|5|3|1|0
A0000342|0708|1990-03|5|5|2|2|0
A0000342|0601|1978-01|5|5|2|2|0
A0000343|0601|1993-12|5|5|2|2|0
A0000344|2701|2004-05|4|5|2|2|0
A0000344|2707|2014-12|4|5|2|2|0
A0000344|2601|2014-12|4|5|2|2|0
A0000344|1802|2008-12|4|5|2|2|0
A0000344|1011|2013-02|4|5|2|2|0
A0000344|0601|2002-04|4|5|2|2|0
A0000344|0301|2009-10|4|5|2|2|0
A0000344|2106|2011-11|4|5|2|2|0
A0000345|0301|2010-03|4|5|2|2|0
A0000345|0601|1983-05|4|5|2|2|0
A0000345|2601|2014-04|4|5|2|2|0
A0000345|2701|2014-12|4|5|2|2|0
A0000345|9991|2014-04|4|5|2|2|0
A0000345|9993|2014-04|4|5|2|2|0
A0000346|0201|2013-09|4|5|3|2|0
A0000346|0301|2003-11|4|5|3|2|0
A0000346|0601|1985-11|4|5|3|2|0
A0000346|1011|2013-06|4|5|3|2|0
A0000346|2102|2013-11|4|5|3|2|0
A0000346|2302|2008-02|4|5|3|2|0
A0000346|2704|1999-06|4|5|3|2|0
A0000346|9991|2011-03|4|5|3|2|0
A0000346|9993|2011-03|4|5|3|2|0
A0000347|2602|2016-12|3|5|3|1|3
A0000347|2704|2008-02|3|5|3|1|3
A0000347|2707|2011-04|3|5|3|1|3
A0000347|3401|2012-04|3|5|3|1|3
A0000347|0201|2009-10|3|5|3|1|3
A0000347|0301|1998-04|3|5|3|1|3
A0000347|0601|1977-01|3|5|3|1|3
A0000347|0801|2012-04|3|5|3|1|3
A0000347|1011|2014-07|3|5|3|1|3
A0000347|1013|2011-03|3|5|3|1|3
A0000347|1020|2016-12|3|5|3|1|3
A0000347|2201|2015-03|3|5|3|1|3
A0000347|2601|2007-09|3|5|3|1|3
A0000348|0301|1975-05|4|5|2|1|0
A0000348|0601|1982-01|4|5|2|1|0
A0000349|0301|2009-12|5|5|2|1|0
A0000349|2205|2010-12|5|5|2|1|0
A0000349|0601|1988-03|5|5|2|1|0
A0000350|0301|2011-07|5|5|5|1|0
A0000350|0601|1978-01|5|5|5|1|0
A0000350|0704|2013-04|5|5|5|1|0
A0000350|1020|2014-12|5|5|5|1|0
A0000350|1013|2006-05|5|5|5|1|0
A0000351|0601|2002-08|5|5|1|2|0
A0000352|0301|2008-07|5|5|2|2|0
A0000352|0601|1977-01|5|5|2|2|0
A0000352|2705|2008-07|5|5|2|2|0
A0000353|0201|2016-01|3|5|2|2|0
A0000353|0601|2000-04|3|5|2|2|0
A0000354|2602|2011-04|4|5|3|2|0
A0000354|2704|2006-04|4|5|3|2|0
A0000354|9991|2011-04|4|5|3|2|0
A0000354|9993|2011-04|4|5|3|2|0
A0000354|0601|2002-06|4|5|3|2|0
A0000354|0301|2003-01|4|5|3|2|0
A0000354|1011|2011-12|4|5|3|2|0
A0000354|2302|2002-07|4|5|3|2|0
A0000354|2501|2006-04|4|5|3|2|0
A0000354|2503|2006-04|4|5|3|2|0
A0000354|2601|2004-10|4|5|3|2|0
A0000355|0301|2014-04|4|5|3|2|0
A0000355|0601|2006-12|4|5|3|2|0
A0000356|0201|2003-03|3|5|3|2|0
A0000356|0301|2004-01|3|5|3|2|0
A0000356|0601|2003-03|3|5|3|2|0
A0000356|1011|2017-01|3|5|3|2|0
A0000356|2201|2016-05|3|5|3|2|0
A0000356|2301|2016-05|3|5|3|2|0
A0000356|2302|2014-09|3|5|3|2|0
A0000356|2601|2017-01|3|5|3|2|0
A0000356|2704|2004-05|3|5|3|2|0
A0000356|9991|2011-06|3|5|3|2|0
A0000356|9992|2015-02|3|5|3|2|0
A0000356|9993|2011-06|3|5|3|2|0
A0000357|2601|2008-02|4|5|3|2|0
A0000357|2704|2004-09|4|5|3|2|0
A0000357|9991|2011-04|4|5|3|2|0
A0000357|9993|2011-04|4|5|3|2|0
A0000357|0301|2008-02|4|5|3|2|0
A0000357|0201|2005-01|4|5|3|2|0
A0000357|0601|2004-07|4|5|3|2|0
A0000357|1011|2012-08|4|5|3|2|0
A0000357|1801|2009-09|4|5|3|2|0
A0000357|2202|2013-07|4|5|3|2|0
A0000357|2205|2009-11|4|5|3|2|0
A0000357|2301|2016-05|4|5|3|2|0
A0000357|2302|2009-11|4|5|3|2|0
A0000358|0301|1995-09|5|5|2|1|0
A0000358|0601|1995-08|5|5|2|1|0
A0000359|2601|2007-03|3|5|3|1|3
A0000359|2704|2003-11|3|5|3|1|3
A0000359|3401|2012-10|3|5|3|1|3
A0000359|0601|2001-09|3|5|3|1|3
A0000359|0301|1998-12|3|5|3|1|3
A0000359|2205|2001-05|3|5|3|1|3
A0000359|1011|2011-07|3|5|3|1|3
A0000359|1801|2008-07|3|5|3|1|3
A0000359|0201|2006-09|3|5|3|1|3
A0000359|0801|2012-10|3|5|3|1|3
A0000360|2707|2015-10|4|5|2|1|0
A0000360|9991|2011-03|4|5|2|1|0
A0000360|9993|2011-03|4|5|2|1|0
A0000360|0201|2015-04|4|5|2|1|0
A0000360|0301|2006-10|4|5|2|1|0
A0000360|0601|1982-01|4|5|2|1|0
A0000360|1001|2015-10|4|5|2|1|0
A0000360|1017|2006-10|4|5|2|1|0
A0000360|2205|2012-12|4|5|2|1|0
A0000360|2601|2010-04|4|5|2|1|0
A0000360|2602|2016-11|4|5|2|1|0
A0000360|2705|2015-07|4|5|2|1|0
A0000361|0601|1996-07|4|5|1|2|0
A0000361|0301|2006-07|4|5|1|2|0
A0000361|0201|2006-11|4|5|1|2|0
A0000361|2302|2010-10|4|5|1|2|0
A0000361|2202|2000-07|4|5|1|2|0
A0000362|2302|2009-06|3|5|2|2|0
A0000362|2602|2007-12|3|5|2|2|0
A0000362|2704|2007-12|3|5|2|2|0
A0000362|9991|2011-04|3|5|2|2|0
A0000362|9993|2011-04|3|5|2|2|0
A0000362|0601|1985-07|3|5|2|2|0
A0000362|2301|2016-05|3|5|2|2|0
A0000362|0301|2012-10|3|5|2|2|0
A0000362|0201|2003-07|3|5|2|2|0
A0000363|0601|1986-04|4|5|1|2|0
A0000364|0301|2012-03|5|5|3|2|0
A0000364|0601|2004-05|5|5|3|2|0
A0000364|9991|2011-06|5|5|3|2|0
A0000364|9993|2011-06|5|5|3|2|0
A0000364|0704|2011-03|5|5|3|2|0
A0000365|0201|2012-01|5|5|3|2|0
A0000365|0301|2012-11|5|5|3|2|0
A0000365|0601|1981-05|5|5|3|2|0
A0000365|0704|2015-07|5|5|3|2|0
A0000365|2302|2012-03|5|5|3|2|0
A0000366|0301|2010-10|4|5|1|2|2
A0000366|0601|2014-02|4|5|1|2|2
A0000367|0301|2016-05|5|5|2|2|0
A0000367|0601|1977-01|5|5|2|2|0
A0000368|0301|2014-09|3|5|2|2|0
A0000368|0601|1999-06|3|5|2|2|0
A0000368|9991|2011-03|3|5|2|2|0
A0000368|9993|2011-03|3|5|2|2|0
A0000369|0201|2007-11|4|5|1|2|0
A0000369|0301|1992-08|4|5|1|2|0
A0000369|0601|1979-01|4|5|1|2|0
A0000369|2704|2001-12|4|5|1|2|0
A0000369|2707|2015-05|4|5|1|2|0
A0000369|2701|2007-12|4|5|1|2|0
A0000369|2601|2012-06|4|5|1|2|0
A0000369|2302|2013-05|4|5|1|2|0
A0000369|2301|2016-05|4|5|1|2|0
A0000369|2205|2010-11|4|5|1|2|0
A0000370|0601|1977-01|5|5|2|2|0
A0000371|2501|2017-01|4|5|5|1|3
A0000371|2503|2017-01|4|5|5|1|3
A0000371|2701|2008-08|4|5|5|1|3
A0000371|9992|2015-02|4|5|5|1|3
A0000371|0201|2017-01|4|5|5|1|3
A0000371|0301|1986-04|4|5|5|1|3
A0000371|0103|2010-08|4|5|5|1|3
A0000371|0601|1986-06|4|5|5|1|3
A0000371|0704|2015-12|4|5|5|1|3
A0000371|0706|2017-01|4|5|5|1|3
A0000371|1011|2016-10|4|5|5|1|3
A0000371|1013|2011-01|4|5|5|1|3
A0000371|1309|2017-01|4|5|5|1|3
A0000372|0301|2000-04|4|5|5|2|2
A0000372|0601|1998-12|4|5|5|2|2
A0000372|1401|2008-05|4|5|5|2|2
A0000372|2704|2008-09|4|5|5|2|2
A0000372|2401|2002-05|4|5|5|2|2
A0000372|0201|2011-03|4|5|5|2|2
A0000373|0601|1995-05|5|5|1|2|0
A0000374|2704|2006-02|3|5|2|2|0
A0000374|9991|2016-03|3|5|2|2|0
A0000374|9993|2016-03|3|5|2|2|0
A0000374|0601|2012-03|3|5|2|2|0
A0000374|2302|2006-01|3|5|2|2|0
A0000374|2601|2016-03|3|5|2|2|0
A0000375|2302|2009-02|3|5|3|2|0
A0000375|0201|2006-09|3|5|3|2|0
A0000376|0301|2002-07|4|5|1|1|0
A0000376|0601|2007-09|4|5|1|1|0
A0000376|2707|2012-06|4|5|1|1|0
A0000376|1013|2004-07|4|5|1|1|0
A0000376|9991|2011-05|4|5|1|1|0
A0000376|9993|2011-05|4|5|1|1|0
A0000377|1011|2014-06|4|5|5|1|2
A0000377|1804|2012-05|4|5|5|1|2
A0000377|2601|2015-11|4|5|5|1|2
A0000377|2602|2014-05|4|5|5|1|2
A0000377|2701|2012-05|4|5|5|1|2
A0000377|2704|2008-04|4|5|5|1|2
A0000377|2707|2012-05|4|5|5|1|2
A0000377|9992|2015-02|4|5|5|1|2
A0000377|0301|1996-03|4|5|5|1|2
A0000377|0601|1997-03|4|5|5|1|2
A0000377|0704|2014-08|4|5|5|1|2
A0000378|0201|2016-07|3|5|2|2|0
A0000378|0301|2011-02|3|5|2|2|0
A0000378|0601|2000-10|3|5|2|2|0
A0000378|1017|2012-02|3|5|2|2|0
A0000378|2205|2008-08|3|5|2|2|0
A0000378|2302|2008-07|3|5|2|2|0
A0000378|2602|2016-11|3|5|2|2|0
A0000378|2705|2012-02|3|5|2|2|0
A0000378|9991|2011-03|3|5|2|2|0
A0000378|9993|2011-03|3|5|2|2|0
A0000379|0201|2009-10|3|5|2|1|0
A0000379|0301|2002-10|3|5|2|1|0
A0000379|0601|2000-05|3|5|2|1|0
A0000379|9991|2011-03|3|5|2|1|0
A0000379|9993|2011-03|3|5|2|1|0
A0000380|0301|1981-08|5|5|2|1|0
A0000380|0601|1988-03|5|5|2|1|0
A0000380|0704|2009-08|5|5|2|1|0
A0000380|0201|2011-04|5|5|2|1|0
A0000381|0601|1985-08|5|5|2|1|0
A0000381|0301|1982-04|5|5|2|1|0
A0000382|0201|2010-12|2|3|5|2|0
A0000382|0601|2009-05|2|3|5|2|0
A0000382|2302|2011-10|2|3|5|2|0
A0000382|9991|2016-03|2|3|5|2|0
A0000382|9993|2016-03|2|3|5|2|0
A0000383|9992|2015-02|5|5|2|2|0
A0000383|0601|2010-05|5|5|2|2|0
A0000383|0301|2011-01|5|5|2|2|0
A0000384|0601|1986-10|3|5|2|1|3
A0000384|2601|2012-02|3|5|2|1|3
A0000384|2701|2012-02|3|5|2|1|3
A0000384|3001|2015-06|3|5|2|1|3
A0000384|0301|2012-02|3|5|2|1|3
A0000384|2205|2013-06|3|5|2|1|3
A0000384|0201|2012-02|3|5|2|1|3
A0000385|0301|2012-09|2|5|3|1|0
A0000385|0601|1991-11|2|5|3|1|0
A0000385|0704|2013-05|2|5|3|1|0
A0000385|0706|2016-06|2|5|3|1|0
A0000385|1306|2016-06|2|5|3|1|0
A0000385|2501|2016-06|2|5|3|1|0
A0000385|2503|2016-06|2|5|3|1|0
A0000385|9991|2011-07|2|5|3|1|0
A0000385|9993|2011-07|2|5|3|1|0
A0000386|0601|1977-01|5|5|1|1|0
A0000387|0301|1976-05|5|5|2|1|0
A0000387|0601|1977-01|5|5|2|1|0
A0000388|2205|2014-12|5|5|5|1|0
A0000388|0704|2014-06|5|5|5|1|0
A0000388|0601|1996-02|5|5|5|1|0
A0000388|0301|2010-08|5|5|5|1|0
A0000389|9991|2012-10|4|5|2|1|0
A0000389|9993|2012-10|4|5|2|1|0
A0000389|0601|1989-09|4|5|2|1|0
A0000389|2302|2001-05|4|5|2|1|0
A0000390|0201|2014-06|4|5|3|2|0
A0000390|0301|2014-07|4|5|3|2|0
A0000390|0601|2006-07|4|5|3|2|0
A0000390|1020|2014-03|4|5|3|2|0
A0000390|2302|2008-02|4|5|3|2|0
A0000390|9993|2011-04|4|5|3|2|0
A0000390|9991|2011-04|4|5|3|2|0
A0000391|0201|2015-07|4|5|2|1|3
A0000391|0601|2003-01|4|5|2|1|3
A0000391|2302|2012-05|4|5|2|1|3
A0000391|9991|2014-02|4|5|2|1|3
A0000391|9992|2015-02|4|5|2|1|3
A0000391|9993|2014-02|4|5|2|1|3
A0000392|0201|2011-03|5|5|3|2|0
A0000392|0301|2015-11|5|5|3|2|0
A0000392|0601|2000-01|5|5|3|2|0
A0000392|2205|2015-11|5|5|3|2|0
A0000392|2301|2016-01|5|5|3|2|0
A0000392|2705|2015-11|5|5|3|2|0
A0000393|9993|2011-03|3|5|2|1|1
A0000393|9992|2015-02|3|5|2|1|1
A0000393|9991|2011-03|3|5|2|1|1
A0000393|1020|2016-03|3|5|2|1|1
A0000393|1013|2012-07|3|5|2|1|1
A0000393|0601|1993-03|3|5|2|1|1
A0000393|0301|2007-04|3|5|2|1|1
A0000394|0704|2015-04|3|5|2|2|0
A0000394|2102|2010-06|3|5|2|2|0
A0000394|2205|2016-04|3|5|2|2|0
A0000394|2302|2015-08|3|5|2|2|0
A0000394|9991|2013-02|3|5|2|2|0
A0000394|9993|2013-02|3|5|2|2|0
A0000394|0301|2011-12|3|5|2|2|0
A0000394|0601|1999-06|3|5|2|2|0
A0000395|9993|2011-03|3|5|3|2|0
A0000395|2205|2014-12|3|5|3|2|0
A0000395|0601|2000-07|3|5|3|2|0
A0000395|0704|2013-10|3|5|3|2|0
A0000395|0705|2006-12|3|5|3|2|0
A0000395|0201|2006-09|3|5|3|2|0
A0000395|2501|2006-12|3|5|3|2|0
A0000395|2503|2006-12|3|5|3|2|0
A0000395|0301|2003-05|3|5|3|2|0
A0000395|9991|2011-03|3|5|3|2|0
A0000396|0601|1991-10|3|5|2|1|0
A0000396|0704|2016-12|3|5|2|1|0
A0000396|2302|2011-03|3|5|2|1|0
A0000396|0301|2012-08|3|5|2|1|0
A0000397|2302|2016-07|3|5|3|2|0
A0000397|9991|2011-03|3|5|3|2|0
A0000397|9993|2011-03|3|5|3|2|0
A0000397|0201|2012-08|3|5|3|2|0
A0000397|0301|2013-01|3|5|3|2|0
A0000397|0601|1980-01|3|5|3|2|0
A0000398|0301|2006-01|3|5|5|1|1
A0000398|2205|2006-10|3|5|5|1|1
A0000398|0601|1980-01|3|5|5|1|1
A0000398|1011|2010-10|3|5|5|1|1
A0000398|2106|2013-03|3|5|5|1|1
A0000398|9992|2015-02|3|5|5|1|1
A0000399|0301|2013-09|3|5|2|1|0
A0000399|0601|1989-03|3|5|2|1|0
A0000400|0601|1991-10|3|5|1|2|0
A0000400|2302|2009-04|3|5|1|2|0
A0000400|9991|2011-03|3|5|1|2|0
A0000400|9993|2011-03|3|5|1|2|0
A0000400|0201|2010-12|3|5|1|2|0
A0000401|0301|1997-03|5|5|2|1|0
A0000401|0601|1991-08|5|5|2|1|0
A0000402|0301|2009-09|2|5|5|2|0
A0000402|0601|1999-01|2|5|5|2|0
A0000402|0704|2014-08|2|5|5|2|0
A0000402|2205|2015-12|2|5|5|2|0
A0000402|2302|2007-11|2|5|5|2|0
A0000402|9993|2014-04|2|5|5|2|0
A0000402|9991|2014-04|2|5|5|2|0
A0000403|0301|1981-06|5|5|2|1|0
A0000403|0601|1977-01|5|5|2|1|0
A0000404|0201|2009-09|3|5|3|1|0
A0000404|0301|2004-06|3|5|3|1|0
A0000404|0601|2004-05|3|5|3|1|0
A0000404|1011|2013-05|3|5|3|1|0
A0000404|2205|2001-07|3|5|3|1|0
A0000404|2601|2005-05|3|5|3|1|0
A0000404|2704|2004-05|3|5|3|1|0
A0000404|9991|2012-05|3|5|3|1|0
A0000404|9993|2012-05|3|5|3|1|0
A0000405|0601|1980-01|3|5|3|1|0
A0000405|0704|2014-06|3|5|3|1|0
A0000405|0201|2007-02|3|5|3|1|0
A0000405|9991|2011-04|3|5|3|1|0
A0000405|2501|2012-06|3|5|3|1|0
A0000405|2503|2012-06|3|5|3|1|0
A0000405|0301|2005-03|3|5|3|1|0
A0000405|9993|2011-04|3|5|3|1|0
A0000405|2302|2001-04|3|5|3|1|0
A0000406|0601|2016-01|5|5|5|1|0
A0000406|0704|2013-09|5|5|5|1|0
A0000406|0706|2016-04|5|5|5|1|0
A0000406|2201|2016-04|5|5|5|1|0
A0000406|2302|2005-03|5|5|5|1|0
A0000406|0201|2006-01|5|5|5|1|0
A0000406|0301|1974-04|5|5|5|1|0
A0000407|0601|1981-01|5|5|2|1|0
A0000407|0301|1981-07|5|5|2|1|0
A0000408|0601|1986-11|5|5|2|1|0
A0000408|0301|1995-03|5|5|2|1|0
A0000409|0704|2014-09|5|5|5|1|0
A0000409|0601|1988-03|5|5|5|1|0
A0000409|0301|2009-10|5|5|5|1|0
A0000410|0704|2013-07|5|5|2|2|0
A0000410|2301|2015-01|5|5|2|2|0
A0000410|0201|2013-09|5|5|2|2|0
A0000410|0601|1993-03|5|5|2|2|0
A0000411|0601|1986-01|5|5|1|1|0
A0000412|0301|2006-02|5|5|1|1|0
A0000412|0601|1990-05|5|5|1|1|0
A0000413|0601|1997-11|5|5|3|2|0
A0000413|0704|2014-12|5|5|3|2|0
A0000413|0706|2016-09|5|5|3|2|0
A0000413|0301|2008-09|5|5|3|2|0
A0000414|0301|2000-09|5|5|2|1|0
A0000414|0601|1999-04|5|5|2|1|0
A0000415|0201|2015-11|5|5|5|2|0
A0000415|0301|2000-06|5|5|5|2|0
A0000415|0601|2004-04|5|5|5|2|0
A0000415|0704|2014-09|5|5|5|2|0
A0000415|9992|2015-02|5|5|5|2|0
A0000415|9991|2011-03|5|5|5|2|0
A0000415|2503|2007-10|5|5|5|2|0
A0000415|2501|2007-10|5|5|5|2|0
A0000415|9993|2011-03|5|5|5|2|0
A0000415|2302|2014-12|5|5|5|2|0
A0000415|2205|2010-06|5|5|5|2|0
A0000415|1310|1999-07|5|5|5|2|0
A0000415|0706|2012-11|5|5|5|2|0
A0000416|0201|2012-05|5|5|3|1|0
A0000416|0301|1995-04|5|5|3|1|0
A0000416|0601|1979-01|5|5|3|1|0
A0000416|1011|2013-11|5|5|3|1|0
A0000416|2205|2001-05|5|5|3|1|0
A0000416|2501|2007-07|5|5|3|1|0
A0000416|2503|2007-07|5|5|3|1|0
A0000417|0301|1984-10|5|5|2|1|0
A0000417|0601|1984-10|5|5|2|1|0
A0000418|0301|1973-12|5|5|2|1|0
A0000418|0601|1982-01|5|5|2|1|0
A0000419|0301|1981-03|5|5|2|1|0
A0000419|0601|1977-01|5|5|2|1|0
A0000420|2202|1996-11|5|5|2|2|0
A0000421|0601|1991-05|5|5|2|1|0
A0000421|0301|1991-06|5|5|2|1|0
A0000422|0301|2004-09|5|5|2|2|0
A0000422|0601|2011-09|5|5|2|2|0
A0000422|0704|2014-08|5|5|2|2|0
A0000423|0301|1976-01|5|5|2|1|0
A0000423|0601|1994-08|5|5|2|1|0
A0000424|0301|1992-10|5|5|2|1|0
A0000424|0601|1992-10|5|5|2|1|0
A0000425|0601|1986-03|5|5|2|1|0
A0000426|0601|1987-09|2|5|2|1|0
A0000426|9991|2013-05|2|5|2|1|0
A0000426|9993|2013-05|2|5|2|1|0
A0000426|0201|2016-04|2|5|2|1|0
A0000427|0201|2016-05|2|5|1|1|0
A0000427|0601|2014-06|2|5|1|1|0
A0000427|9991|2014-05|2|5|1|1|0
A0000427|9993|2014-05|2|5|1|1|0
A0000428|0301|1998-09|3|5|2|1|0
A0000428|0601|1997-10|3|5|2|1|0
A0000428|2302|2008-09|3|5|2|1|0
A0000428|9991|2014-03|3|5|2|1|0
A0000428|9993|2014-03|3|5|2|1|0
A0000428|1011|2011-10|3|5|2|1|0
A0000429|0201|2016-06|5|5|3|1|0
A0000429|0301|1993-05|5|5|3|1|0
A0000429|0601|2002-02|5|5|3|1|0
A0000429|1002|2013-04|5|5|3|1|0
A0000429|1011|2013-04|5|5|3|1|0
A0000429|2302|2002-03|5|5|3|1|0
A0000430|9991|2013-02|4|5|4|1|3
A0000430|9992|2015-02|4|5|4|1|3
A0000430|9993|2013-02|4|5|4|1|3
A0000430|0301|1984-11|4|5|4|1|3
A0000430|0601|1992-12|4|5|4|1|3
A0000430|0801|2000-04|4|5|4|1|3
A0000431|0301|2009-05|3|5|2|2|0
A0000431|0601|1992-06|3|5|2|2|0
A0000432|2302|2013-09|5|5|1|2|0
A0000432|0601|2010-02|5|5|1|2|0
A0000432|0301|1983-04|5|5|1|2|0
A0000432|0201|2013-09|5|5|1|2|0
A0000433|2704|2005-04|3|5|2|1|0
A0000433|0707|2015-02|3|5|2|1|0
A0000433|0301|2005-03|3|5|2|1|0
A0000433|0601|2001-08|3|5|2|1|0
A0000434|0201|2016-12|4|5|2|1|0
A0000434|0301|2001-07|4|5|2|1|0
A0000434|0601|1992-03|4|5|2|1|0
A0000435|0201|2014-10|3|5|2|1|3
A0000435|0503|2016-07|3|5|2|1|3
A0000435|0601|2007-04|3|5|2|1|3
A0000435|2601|2016-07|3|5|2|1|3
A0000435|9992|2016-09|3|5|2|1|3
A0000436|0201|2003-10|3|5|4|2|0
A0000436|0301|2013-06|3|5|4|2|0
A0000436|0601|2003-10|3|5|4|2|0
A0000436|2302|2016-08|3|5|4|2|0
A0000436|9993|2011-04|3|5|4|2|0
A0000436|9991|2011-04|3|5|4|2|0
A0000437|0601|1995-01|3|5|2|2|0
A0000438|0601|2016-11|3|5|2|2|0
A0000438|0301|2016-11|3|5|2|2|0
A0000438|0201|2016-03|3|5|2|2|0
A0000438|2601|2016-11|3|5|2|2|0
A0000438|2705|2016-11|3|5|2|2|0
A0000438|2302|2016-11|3|5|2|2|0
A0000439|0201|2008-12|3|5|2|1|0
A0000439|0301|2009-09|3|5|2|1|0
A0000439|0702|2014-08|3|5|2|1|0
A0000439|0704|2015-09|3|5|2|1|0
A0000439|2302|2014-07|3|5|2|1|0
A0000439|0601|2011-02|3|5|2|1|0
A0000440|0201|2015-07|5|5|2|1|0
A0000440|0601|1996-11|5|5|2|1|0
A0000441|2205|2016-01|3|5|3|1|3
A0000441|0201|2015-05|3|5|3|1|3
A0000441|0301|2014-11|3|5|3|1|3
A0000441|0601|2013-01|3|5|3|1|3
A0000441|0704|2014-08|3|5|3|1|3
A0000442|2202|2013-03|5|5|2|2|0
A0000442|2205|2012-05|5|5|2|2|0
A0000442|9992|2015-02|5|5|2|2|0
A0000442|0601|1987-02|5|5|2|2|0
A0000443|0601|2007-11|3|5|1|2|0
A0000444|9991|2011-03|5|5|2|1|0
A0000444|9993|2011-03|5|5|2|1|0
A0000444|2205|2011-02|5|5|2|1|0
A0000444|0301|1985-12|5|5|2|1|0
A0000444|0601|2002-10|5|5|2|1|0
A0000444|2302|2011-02|5|5|2|1|0
A0000445|0301|1979-04|5|5|5|1|0
A0000445|0601|1979-01|5|5|5|1|0
A0000445|0801|1999-07|5|5|5|1|0
A0000445|2205|2012-10|5|5|5|1|0
A0000445|2707|2015-05|5|5|5|1|0
A0000445|0201|2011-11|5|5|5|1|0
A0000446|0301|1992-01|5|5|3|1|0
A0000446|0601|1988-10|5|5|3|1|0
A0000446|2302|2015-04|5|5|3|1|0
A0000447|9993|2011-04|3|5|3|1|0
A0000447|9991|2011-04|3|5|3|1|0
A0000447|2704|2005-09|3|5|3|1|0
A0000447|0301|2001-07|3|5|3|1|0
A0000447|0201|2007-12|3|5|3|1|0
A0000447|0601|2003-04|3|5|3|1|0
A0000448|1307|2012-10|5|5|2|2|0
A0000448|2205|2007-12|5|5|2|2|0
A0000448|2302|2016-05|5|5|2|2|0
